X,sampling_date,year,SampleID,pit,cross,length_mm,weight_g,fatmeter,tank,sex,deform,days_post_hatch,notes,meanRank,meanFat,rankFat,sire_col,dam_col,posAlSum.x,posAlSum.y
1128,10/13/2013,2013,F2LT-251,6C00013914,SxS,281,209,NA,NA,?,NA,684,NA,36.33333333,53.23333333,NA,1050,1091,15,18
1129,10/13/2013,2013,F2LT-062,6C00013530,LxS,342,393,NA,NA,?,NA,684,NA,28.8,48.24,NA,1087,1170,NA,NA
1130,10/13/2013,2013,F2LT-376,6C00015143,LxS,296,244,NA,NA,?,NA,684,NA,33.8,47.92,NA,1087,1170,9,17
1131,10/13/2013,2013,F2LT-177,6C00013422,SxS,323,369,NA,NA,?,NA,684,NA,21.2,51.32,NA,1410,1477,12,22
1132,10/13/2013,2013,F2LT-424,6C00015266,SxL,284,204,NA,NA,?,NA,684,NA,34,51.32,NA,1157,1078,13,20
1133,10/13/2013,2013,F2LT-081,6C00015161,LxS,337,410,NA,NA,?,NA,684,NA,14.4,43.28,NA,1077,1170,NA,NA
1134,10/13/2013,2013,F2LT-556,6C00012706,SxS,292,267,NA,NA,?,NA,684,NA,35.66666667,56.13333333,NA,1102,1051,NA,NA
1135,10/13/2013,2013,F2LT-388,6C00013345,LxS,276,181,NA,NA,?,NA,684,NA,55.8,56.72,NA,1081,1150,17,30
1136,10/13/2013,2013,F2LT-633,6C00015164,LxS,333,361,NA,NA,?,NA,684,NA,8.8,39.06,NA,1077,1170,14,10
1137,10/13/2013,2013,F2LT-588,6C00014053,SxS,312,303,NA,NA,?,NA,684,NA,12,50.58,NA,1410,1477,15,15
1138,10/13/2013,2013,F2LT-526,6C00012158,LxL,290,211,NA,NA,?,NA,684,NA,25,37.23333333,NA,1141,1110,16,19
1139,10/13/2013,2013,F2LT-241,6C00013247,LxS,296,221,NA,NA,?,NA,684,NA,30,46,NA,1087,1170,14,13
1140,10/13/2013,2013,F2LT-228,6C00014034,SxS,261,152,NA,NA,?,GD,684,NA,40.33333333,53.26666667,NA,1102,1051,NA,NA
1141,10/13/2013,2013,F2LT-547,6C00013443,LxL,287,215,NA,NA,?,NA,684,NA,24.2,38.68,NA,1145,1207,15,17
1142,10/13/2013,2013,F2LT-017,6C00012159,SxS,275,198,NA,NA,?,NA,684,NA,14.2,51.52,NA,1023,1091,NA,NA
1143,10/13/2013,2013,F2LT-090,6C00014004,SxS,327,365,NA,NA,?,NA,684,NA,20,50.9,NA,1410,1477,NA,NA
1144,10/13/2013,2013,F2LT-562,6C00013528,LxS,307,270,NA,NA,?,NA,684,NA,61.33333333,57.06666667,NA,1081,1150,18,18
1145,10/13/2013,2013,F2LT-140,6C00013933,SxS,276,206,NA,NA,?,NA,684,NA,9.333333333,45.7,NA,1102,1051,NA,NA
1146,10/13/2013,2013,F2LT-207,6C00013965,SxS,350,406,NA,NA,?,NA,684,NA,45.6,58.66,NA,1043,1051,13,18
1147,10/13/2013,2013,F2LT-110,6C00014948,LxL,294,252,NA,NA,?,NA,684,NA,34.66666667,38.1,NA,1184,1110,20,24
1148,10/13/2013,2013,F2LT-445,6C00013534,LxS,317,271,NA,NA,?,NA,684,NA,31.4,50.28,NA,1081,1150,21,23
1149,10/13/2013,2013,F2LT-321,6C00014969,LxL,225,110,NA,NA,?,NA,684,NA,30.2,37.34,NA,1179,1125,19,19
1150,10/13/2013,2013,F2LT-596,6C00015166,LxS,317,290,NA,NA,?,NA,684,NA,56.6,57.4,NA,1081,1150,19,27
1151,10/13/2013,2013,F2LT-275,6C00013502,SxS,335,426,NA,NA,?,NA,684,NA,53.33333333,56.33333333,NA,1023,1091,12,12
1152,10/13/2013,2013,F2LT-434,6C00012166,SxS,282,213,NA,NA,?,NA,684,NA,39.66666667,59.7,NA,1050,1091,14,16
1153,10/13/2013,2013,F2LT-309,6C00013379,LxL,295,268,NA,NA,?,NA,684,NA,68.66666667,45.43333333,NA,1184,1110,17,25
1154,10/13/2013,2013,F2LT-448,6C00014908,LxL,285,209,NA,NA,?,NA,684,NA,34.66666667,40.56666667,NA,1184,1110,17,15
1155,10/13/2013,2013,F2LT-571,6C00013348,SxL,252,154,NA,NA,?,NA,684,NA,57.4,59.58,NA,1132,1028,22,20
1156,10/13/2013,2013,F2LT-307,6C00013974,SxS,246,132,NA,NA,?,NA,684,NA,15,47.86666667,NA,1102,1051,16,12
1157,10/13/2013,2013,F2LT-471,6C00013409,LxL,288,224,NA,NA,?,NA,684,NA,30.2,40.56,NA,1168,1146,14,21
1158,10/13/2013,2013,F2LT-086,6C00011903,SxS,285,268,NA,NA,?,NA,684,NA,33,53.4,NA,1023,1091,NA,NA
1159,10/13/2013,2013,F2LT-416,6C00013704,SxL,262,167,NA,NA,?,NA,684,NA,30.2,49.78,NA,1127,1072,11,21
1160,10/13/2013,2013,F2LT-623,6C00015129,LxS,336,361,NA,NA,?,NA,684,NA,38.33333333,50.3,NA,1087,1170,16,15
1161,10/13/2013,2013,F2LT-180,6C00015162,LxS,325,346,NA,NA,?,NA,684,NA,42.6,49.2,NA,1087,1170,14,14
1162,10/13/2013,2013,F2LT-332,6C00014059,SxS,345,425,NA,NA,?,NA,684,NA,10,47.74,NA,1023,1091,16,17
1163,10/13/2013,2013,F2LT-248,6C00015274,SxL,263,169,NA,NA,?,NA,684,NA,30,45.73333333,NA,1135,1072,14,19
1164,10/13/2013,2013,F2LT-563,6C00015337,SxL,267,163,NA,NA,?,NA,684,NA,15.4,44.02,NA,1157,1078,16,17
1165,10/13/2013,2013,F2LT-405,6C00013949,SxS,336,398,NA,NA,?,NA,684,NA,24.4,56.64,NA,1023,1091,15,16
1166,10/13/2013,2013,F2LT-521,6C00013566,LxS,306,309,NA,NA,?,NA,684,NA,29.6,53.12,NA,1308,1337,17,16
1167,10/13/2013,2013,F2LT-029,6C00013976,SxS,304,291,NA,NA,?,NA,684,NA,28.33333333,51.23333333,NA,1050,1091,NA,NA
1168,10/13/2013,2013,F2LT-064,6C00012022,LxL,260,153,NA,NA,?,NA,684,NA,39.33333333,36,NA,1168,1146,NA,NA
1169,10/13/2013,2013,F2LT-621,6C00013523,LxS,290,209,NA,NA,?,NA,684,NA,46.6,56.3,NA,1081,1150,18,28
1170,10/13/2013,2013,F2LT-545,6C00014158,LxL,267,171,NA,NA,?,NA,684,NA,27.6,39.98,NA,1404,1470,13,20
1171,10/13/2013,2013,F2LT-216,6C00013600,LxS,326,303,NA,NA,?,NA,684,NA,17,42.92,NA,1087,1170,9,12
1172,10/13/2013,2013,F2LT-516,6C00015176,LxS,365,484,NA,NA,?,NA,684,NA,30,51.78,NA,1087,1170,12,20
1173,10/13/2013,2013,F2LT-395,6C00012216,SxS,330,348,NA,NA,?,NA,684,NA,32.2,54.42,NA,1023,1091,15,16
1174,10/13/2013,2013,F2LT-226,6C00013731,SxL,235,113,NA,NA,?,NA,684,NA,20.33333333,42.23333333,NA,1135,1072,13,19
1175,10/13/2013,2013,F2LT-242,6C00015218,SxL,230,103,NA,NA,?,NA,684,NA,17.66666667,41.36666667,NA,1132,1028,14,18
1176,10/13/2013,2013,F2LT-103,6C00013630,SxL,246,132,NA,NA,?,NA,684,NA,26.33333333,43.43333333,NA,1127,1072,6,17
1177,10/13/2013,2013,F2LT-076,6C00014864,LxL,277,201,NA,NA,?,NA,684,NA,24.8,34.62,NA,1168,1146,NA,NA
1178,10/13/2013,2013,F2LT-387,6C00013546,LxS,317,296,NA,NA,?,NA,684,NA,53.33333333,51.1,NA,1087,1170,10,15
1179,10/13/2013,2013,F2LT-613,6C00013510,LxS,297,249,NA,NA,?,NA,684,NA,12,42.36666667,NA,1044,1150,15,20
1180,10/13/2013,2013,F2LT-339,6C00013657,SxL,290,217,NA,NA,?,NA,684,NA,24.6,44.62,NA,1127,1072,10,20
1181,10/13/2013,2013,F2LT-011,6C00013728,SxL,292,260,NA,NA,?,NA,684,NA,34.33333333,46.5,NA,1153,1028,NA,NA
1182,10/13/2013,2013,F2LT-406,6C00015319,SxL,266,172,NA,NA,?,NA,684,NA,21.8,46.28,NA,1127,1072,10,24
1183,10/13/2013,2013,F2LT-394,6C00015328,SxL,285,230,NA,NA,?,NA,684,NA,54.8,54.4,NA,1135,1072,16,21
1184,10/13/2013,2013,F2LT-455,6C00013403,LxL,293,226,NA,NA,?,NA,684,NA,41,47.66,NA,1184,1110,11,20
1185,10/13/2013,2013,F2LT-141,6C00014033,SxS,322,340,NA,NA,?,NA,684,NA,31.66666667,52.7,NA,1043,1051,16,16
1186,10/13/2013,2013,F2LT-581,6C00012215,SxS,357,529,NA,NA,?,NA,684,NA,25.4,55.54,NA,NA,NA,10,11
1187,10/13/2013,2013,F2LT-095,6C00014152,LxL,308,266,NA,NA,?,NA,684,NA,24.33333333,29.93333333,NA,1404,1470,NA,NA
1188,10/13/2013,2013,F2LT-257,6C00013308,SxL,250,142,NA,NA,?,NA,684,NA,45.33333333,49.16666667,NA,1132,1028,15,17
1189,10/13/2013,2013,F2LT-255,6C00012150,LxL,357,404,NA,NA,?,NA,684,edited length from 457 to 357 - AJ 12/15/2015,32.66666667,34.93333333,NA,1184,1110,17,15
1190,10/13/2013,2013,F2LT-108,6C00013921,SxS,360,444,NA,NA,?,NA,684,NA,52,58.33333333,NA,1467,1405,19,17
1191,10/13/2013,2013,F2LT-134,6C00015317,SxL,317,327,NA,NA,?,NA,684,NA,60.4,61.1,NA,1132,1028,20,20
1192,10/13/2013,2013,F2LT-630,6C00015144,LxS,323,344,NA,NA,?,NA,684,NA,29,49.2,NA,1077,1170,11,16
1193,10/13/2013,2013,F2LT-022,6C00013663,SxL,300,267,NA,NA,?,NA,684,NA,19.2,44.24,NA,1132,1028,NA,NA
1194,10/13/2013,2013,F2LT-211,6C00015179,LxS,304,259,NA,NA,?,NA,684,NA,62.33333333,54.4,NA,1081,1150,20,20
1195,10/13/2013,2013,F2LT-331,6C00012236,LxL,310,267,NA,NA,?,NA,684,NA,17.4,32.24,NA,1184,1110,16,23
1196,10/13/2013,2013,F2LT-133,6C00013874,SxS,288,238,NA,NA,?,GD,684,NA,15.33333333,48.73333333,NA,1102,1051,12,18
1197,10/13/2013,2013,F2LT-268,6C00013605,SxS,286,241,NA,NA,?,NA,684,NA,74,63.36666667,NA,1050,1091,11,4
1198,10/13/2013,2013,F2LT-259,6C00014979,LxL,304,277,NA,NA,?,NA,684,NA,62.66666667,43.16666667,NA,1168,1146,11,18
1199,10/13/2013,2013,F2LT-097,6C00013550,SxS,265,270,NA,NA,?,NA,684,NA,42,56.9,NA,1043,1051,12,18
1200,10/13/2013,2013,F2LT-240,6C00014966,LxL,227,91,NA,NA,?,NA,684,NA,44.2,41.1,NA,1419,1470,5,16
1201,10/13/2013,2013,F2LT-288,6C00012031,LxL,273,179,NA,NA,?,NA,684,NA,17.33333333,30.73333333,NA,1404,1470,12,9
1202,10/13/2013,2013,F2LT-463,6C00013905,SxS,353,456,NA,NA,?,NA,684,NA,40.6,62.32,NA,1043,1051,15,15
1203,10/13/2013,2013,F2LT-129,6C00015229,LxS,282,218,NA,NA,?,NA,684,NA,44.66666667,50.5,NA,1081,1150,18,26
1204,10/13/2013,2013,F2LT-444,6C00015208,LxS,280,204,NA,NA,?,NA,684,NA,49.8,60.52,NA,1081,1150,21,23
1205,10/13/2013,2013,F2LT-590,6C00015170,LxS,275,202,NA,NA,?,NA,684,NA,31,49.8,NA,1267,1280,12,17
1206,10/13/2013,2013,F2LT-290,6C00013263,LxS,347,357,NA,NA,?,NA,684,NA,73.66666667,56.76666667,NA,1081,1150,19,25
1207,10/13/2013,2013,F2LT-371,6C00013645,SxL,240,121,NA,NA,?,NA,684,NA,16.2,43.08,NA,1157,1078,10,23
1208,10/13/2013,2013,F2LT-381,6C00014113,SxS,294,281,NA,NA,?,NA,684,NA,35.6,54.96,NA,1050,1091,14,15
1209,10/13/2013,2013,F2LT-575,6C00014873,LxL,298,248,NA,NA,?,NA,684,NA,37.6,43.48,NA,1184,1110,16,17
1210,10/13/2013,2013,F2LT-210,6C00013725,SxL,277,197,NA,NA,?,NA,684,NA,50.4,53.16,NA,1128,1078,12,24
1211,10/13/2013,2013,F2LT-634,6C00015225,LxS,333,325,NA,NA,?,NA,684,NA,27,47.42,NA,1087,1170,14,11
1212,10/13/2013,2013,F2LT-021,6C00013917,SxS,285,228,NA,NA,?,NA,684,NA,26.8,54.22,NA,1410,1477,NA,NA
1213,10/13/2013,2013,F2LT-335,6C00014048,SxS,273,211,NA,NA,?,NA,684,NA,13.2,47.3,NA,1102,1051,16,13
1214,10/13/2013,2013,F2LT-209,6C00013313,SxL,360,492,NA,NA,?,NA,684,NA,50,50.8,NA,1127,1072,13,25
1215,10/13/2013,2013,F2LT-087,6C00015256,SxL,232,105,NA,NA,?,NA,684,NA,38.6,50.84,NA,1132,1028,NA,NA
1216,10/13/2013,2013,F2LT-073,6C00015178,LxS,293,251,NA,NA,?,NA,684,NA,34.4,50.3,NA,1081,1150,NA,NA
1217,10/13/2013,2013,F2LT-166,6C00012217,SxS,363,493,NA,NA,?,NA,684,NA,39,56.56,NA,1043,1051,10,19
1218,10/13/2013,2013,F2LT-470,6C00013369,LxL,240,132,NA,NA,?,NA,684,NA,10.4,34.3,NA,1148,1207,15,20
1219,10/13/2013,2013,F2LT-549,6C00013624,SxL,327,355,NA,NA,?,NA,684,NA,50.66666667,53.83333333,NA,1127,1072,20,18
1220,10/13/2013,2013,F2LT-308,6C00013956,SxS,274,197,NA,NA,?,NA,684,NA,55,57.56666667,NA,1342,1368,18,21
1221,10/13/2013,2013,F2LT-172,6C00013338,LxS,287,202,NA,NA,?,NA,684,NA,37.4,47.66,NA,1087,1170,8,15
1222,10/13/2013,2013,F2LT-326,6C00013365,LxL,286,223,NA,NA,?,NA,684,NA,8,27.4,NA,1184,1110,19,20
1223,10/13/2013,2013,F2LT-356,6C00013250,SxL,257,155,NA,NA,?,NA,684,NA,20.4,45.52,NA,1127,1072,16,22
1224,10/13/2013,2013,F2LT-403,6C00013936,SxS,318,323,NA,NA,?,NA,684,NA,30,58.42,NA,1102,1051,15,18
1225,10/13/2013,2013,F2LT-123,6C00012167,LxL,275,187,NA,NA,?,NA,684,NA,61,44.46666667,NA,1419,1470,15,19
1226,10/13/2013,2013,F2LT-603,6C00013311,LxS,330,345,NA,NA,?,NA,684,NA,15,43.64,NA,1077,1170,12,10
1227,10/13/2013,2013,F2LT-284,6C00013611,LxS,300,281,NA,NA,?,NA,684,NA,48.66666667,51.8,NA,1324,1337,15,18
1228,10/13/2013,2013,F2LT-227,6C00013354,LxS,297,226,NA,NA,?,NA,684,NA,34,47.6,NA,1081,1150,18,21
1229,10/13/2013,2013,F2LT-481,6C00013672,SxL,300,276,NA,NA,?,NA,684,NA,43.33333333,52.73333333,NA,1132,1028,21,19
1230,10/13/2013,2013,F2LT-527,6C00013445,LxL,225,101,NA,NA,?,NA,684,NA,7,30.7,NA,1162,1125,19,23
1231,10/13/2013,2013,F2LT-360,6C00015303,SxL,288,227,NA,NA,?,NA,684,NA,14.2,42.26,NA,1132,1028,14,22
1232,10/13/2013,2013,F2LT-206,6C00012149,SxS,312,308,NA,NA,?,NA,684,NA,42,57.7,NA,1050,1091,16,18
1233,10/13/2013,2013,F2LT-487,6C00013324,LxS,333,340,NA,NA,?,NA,684,NA,23.2,48.46,NA,1077,1170,14,11
1234,10/13/2013,2013,F2LT-461,6C00012020,LxL,290,228,NA,NA,?,NA,684,NA,34.8,42.96,NA,1145,1207,16,20
1235,10/13/2013,2013,F2LT-384,6C00012169,SxS,305,282,NA,NA,?,GD,684,NA,54.6,64.64,NA,1039,1032,20,19
1236,10/13/2013,2013,F2LT-150,6C00013929,SxS,325,349,NA,NA,?,NA,684,NA,57.33333333,59.96666667,NA,1043,1051,16,15
1237,10/13/2013,2013,F2LT-194,6C00015244,SxL,304,270,NA,NA,?,NA,684,NA,17.8,43.18,NA,1127,1072,10,21
1238,10/13/2013,2013,F2LT-020,6C00013720,SxL,254,153,NA,NA,?,NA,684,NA,25.2,46.54,NA,1132,1028,NA,NA
1239,10/13/2013,2013,F2LT-261,6C00014134,LxL,234,106,NA,NA,?,NA,684,NA,37.66666667,35.06666667,NA,1184,1110,20,19
1240,10/13/2013,2013,F2LT-432,6C00013402,LxL,300,265,NA,NA,?,NA,684,NA,39,45.42,NA,1184,1110,19,20
1241,10/13/2013,2013,F2LT-486,6C00012728,SxS,320,302,NA,NA,?,NA,684,NA,16.8,53.16,NA,1043,1051,15,19
1242,10/13/2013,2013,F2LT-544,6C00012000,LxL,293,226,NA,NA,?,NA,684,NA,29.33333333,42.73333333,NA,1419,1470,19,16
1243,10/13/2013,2013,F2LT-478,6C00013519,SxS,304,272,NA,NA,?,NA,684,NA,41,61.06666667,NA,1050,1091,16,18
1244,10/13/2013,2013,F2LT-541,6C00013959,SxS,255,162,NA,NA,?,NA,684,NA,8.8,50.62,NA,1102,1051,10,23
1245,10/13/2013,2013,F2LT-485,6C00015254,SxL,300,251,NA,NA,?,NA,684,NA,35.6,49.74,NA,1132,1028,18,22
1246,10/13/2013,2013,F2LT-501,6C00013532,LxS,304,283,NA,NA,?,NA,684,NA,38.2,54.54,NA,1081,1150,17,18
1247,10/13/2013,2013,F2LT-009,6C00013479,LxL,289,221,NA,NA,?,NA,684,NA,49.33333333,38.36666667,NA,1168,1146,NA,NA
1248,10/13/2013,2013,F2LT-231,6C00012204,LxL,257,149,NA,NA,?,NA,684,NA,30,35.74,NA,1265,1264,12,19
1249,10/13/2013,2013,F2LT-178,6C00013446,LxL,267,153,NA,NA,?,NA,684,NA,14,30.48,NA,1184,1110,14,20
1250,10/13/2013,2013,F2LT-320,6C00012841,SxS,254,166,NA,NA,?,NA,684,NA,10,46.56666667,NA,1342,1368,15,15
1251,10/13/2013,2013,F2LT-338,6C00013520,SxS,247,127,NA,NA,?,NA,684,NA,45.33333333,56.1,NA,1039,1032,16,17
1252,10/13/2013,2013,F2LT-579,6C00015332,SxL,280,190,NA,NA,?,NA,684,NA,8,39.38,NA,1157,1078,15,18
1253,10/13/2013,2013,F2LT-162,6C00013432,LxL,280,198,NA,NA,?,NA,684,NA,40.4,40.42,NA,1141,1110,17,21
1254,10/13/2013,2013,F2LT-367,6C00013253,LxS,294,223,NA,NA,?,NA,684,NA,20.8,45.3,NA,1044,1150,13,9
1255,10/13/2013,2013,F2LT-368,6C00013340,LxS,265,157,NA,NA,?,NA,684,NA,34.6,50.86,NA,1087,1170,15,18
1256,10/13/2013,2013,F2LT-490,6C00013326,LxS,234,110,NA,NA,?,NA,684,NA,25.6,49.1,NA,1044,1150,13,16
1257,10/13/2013,2013,F2LT-408,6C00013579,LxS,243,128,NA,NA,?,NA,684,NA,12,43.5,NA,1044,1150,14,18
1258,10/13/2013,2013,F2LT-475,6C00013641,SxL,224,107,NA,NA,?,NA,684,NA,34.33333333,47.93333333,NA,1127,1072,11,24
1259,10/13/2013,2013,F2LT-468,6C00013524,LxS,246,133,NA,NA,?,NA,684,NA,47.4,55.02,NA,1018,1186,11,17
1260,10/13/2013,2013,F2LT-028,6C00014105,SxS,270,199,NA,NA,?,NA,684,NA,23.8,53.58,NA,1050,1091,NA,NA
1261,10/13/2013,2013,F2LT-203,6C00013254,SxL,232,110,NA,NA,?,NA,684,NA,35,46.88,NA,1127,1072,9,22
1262,10/13/2013,2013,F2LT-092,6C00013312,LxS,264,161,NA,NA,?,NA,684,NA,18,41.44,NA,1044,1150,NA,NA
1263,10/13/2013,2013,F2LT-182,6C00015215,LxS,288,212,NA,NA,?,NA,684,NA,57.2,54.24,NA,1081,1150,16,20
1264,10/13/2013,2013,F2LT-193,6C00013710,SxL,245,125,NA,NA,?,NA,684,NA,19.6,44.02,NA,1135,1072,10,19
1265,10/13/2013,2013,F2LT-267,6C00013556,LxS,264,159,NA,NA,?,NA,684,NA,37.66666667,48.06666667,NA,1087,1170,17,16
1266,10/13/2013,2013,F2LT-310,6C00013738,SxL,240,122,NA,NA,?,NA,684,NA,2,32.76666667,NA,1157,1078,10,14
1267,10/13/2013,2013,F2LT-638,6C00015160,LxS,275,188,NA,NA,?,NA,684,NA,11,42.5,NA,1044,1150,17,15
1268,10/13/2013,2013,F2LT-328,6C00012013,LxL,272,176,NA,NA,?,NA,684,NA,36.8,41.08,NA,1119,1146,15,18
1269,10/13/2013,2013,F2LT-605,6C00015165,SxL,272,184,NA,NA,?,NA,684,NA,18.4,44.44,NA,1127,1072,13,21
1270,10/13/2013,2013,F2LT-476,6C00013307,SxL,246,126,NA,NA,?,NA,684,NA,30.8,50.1,NA,1153,1028,11,21
1271,10/13/2013,2013,F2LT-237,6C00015153,LxS,253,140,NA,NA,?,NA,684,NA,34.6,49.16,NA,1081,1150,19,24
1272,10/13/2013,2013,F2LT-287,6C00015201,LxS,257,143,NA,NA,?,NA,684,NA,55.33333333,51.03333333,NA,1081,1150,13,26
1273,10/13/2013,2013,F2LT-600,6C00013310,LxS,267,152,NA,NA,?,NA,684,NA,9.2,40.74,NA,1044,1150,13,17
1274,10/13/2013,2013,F2LT-396,6C00012218,SxS,155,30,NA,NA,?,GD,684,NA,75,65.8,NA,1396,1405,11,14
1275,10/13/2013,2013,F2LT-386,6C00015128,LxS,284,199,NA,NA,?,NA,684,NA,13,40.9,NA,1077,1170,12,15
1276,10/13/2013,2013,F2LT-433,6C00013879,SxS,235,108,NA,NA,?,NA,684,NA,1.333333333,36.93333333,NA,1102,1051,14,19
1277,9/28/2014,2014,F2LT-208,6C00011546,SxS,385,960,NA,NA,?,NA,1034,NA,17,47.6,NA,NA,NA,19,19
1278,9/28/2014,2014,F2LT-086,6C00011903,SxS,380,605,NA,NA,?,NA,1034,NA,33,53.4,NA,1023,1091,NA,NA
1279,9/28/2014,2014,F2LT-544,6C00012000,LxL,410,582,NA,NA,?,NA,1034,NA,29.33333333,42.73333333,NA,1419,1470,19,16
1280,9/28/2014,2014,F2LT-328,6C00012013,LxL,385,517,NA,NA,?,NA,1034,NA,36.8,41.08,NA,1119,1146,15,18
1281,9/28/2014,2014,F2LT-446,6C00012017,LxL,360,392,NA,NA,?,NA,1034,NA,25.2,39.2,NA,1168,1146,15,25
1282,9/28/2014,2014,F2LT-031,6C00012018,LxL,370,436,NA,NA,?,NA,1034,NA,23,32.18,NA,1119,1146,NA,NA
1283,9/28/2014,2014,F2LT-461,6C00012020,LxL,405,677,NA,NA,?,NA,1034,NA,34.8,42.96,NA,1145,1207,16,20
1284,9/28/2014,2014,F2LT-064,6C00012022,LxL,380,482,NA,NA,?,NA,1034,NA,39.33333333,36,NA,1168,1146,NA,NA
1285,9/28/2014,2014,F2LT-337,6C00012030,LxL,400,608,NA,NA,?,NA,1034,NA,37.6,39.12,NA,1184,1110,21,18
1286,9/28/2014,2014,F2LT-288,6C00012031,LxL,390,480,NA,NA,?,NA,1034,NA,17.33333333,30.73333333,NA,1404,1470,12,9
1287,9/28/2014,2014,F2LT-102,6C00012032,LxL,440,814,NA,NA,?,NA,1034,NA,57.33333333,43.76666667,NA,1184,1110,19,20
1288,9/28/2014,2014,F2LT-249,6C00012035,LxL,345,373,NA,NA,?,NA,1034,NA,21.33333333,31.2,NA,1162,1125,21,24
1289,9/28/2014,2014,F2LT-019,6C00012039,LxL,410,674,NA,NA,?,NA,1034,NA,29.8,37.6,NA,1162,1125,NA,NA
1290,9/28/2014,2014,F2LT-524,6C00012046,LxL,405,615,NA,NA,?,NA,1034,NA,25.8,39.52,NA,1184,1110,13,24
1291,9/28/2014,2014,F2LT-091,6C00012047,LxL,410,710,NA,NA,?,NA,1034,NA,62.33333333,44.16666667,NA,1179,1125,NA,NA
1292,9/28/2014,2014,F2LT-425,6C00012052,LxL,420,641,NA,NA,?,NA,1034,NA,29.6,42.86,NA,1184,1110,19,25
1293,9/28/2014,2014,F2LT-561,6C00012059,LxL,375,510,NA,NA,?,NA,1034,NA,11,31.66,NA,1184,1110,13,23
1294,9/28/2014,2014,F2LT-014,6C00012062,LxL,380,499,NA,NA,?,NA,1034,NA,12,30.94,NA,1148,1207,NA,NA
1295,9/28/2014,2014,F2LT-265,6C00012065,LxL,350,376,NA,NA,?,NA,1034,NA,27,29.86666667,NA,1148,1207,18,20
1296,9/28/2014,2014,F2LT-285,6C00012071,LxL,350,380,NA,NA,?,NA,1034,NA,47.66666667,39.7,NA,1179,1125,14,20
1297,9/28/2014,2014,F2LT-238,6C00012100,LxL,410,635,NA,NA,?,NA,1034,NA,33.33333333,36.13333333,NA,1184,1110,18,20
1298,9/28/2014,2014,F2LT-592,6C00012101,LxL,410,647,NA,NA,?,NA,1034,NA,38.33333333,43.3,NA,1184,1110,19,20
1299,9/28/2014,2014,F2LT-525,6C00012103,LxL,440,770,NA,NA,?,NA,1034,NA,35,46.52,NA,1184,1110,18,19
1300,9/28/2014,2014,F2LT-197,6C00012112,LxL,380,521,NA,NA,?,NA,1034,NA,42.4,39.54,NA,1130,1183,11,15
1301,9/28/2014,2014,F2LT-198,6C00012115,LxL,385,495,NA,NA,?,NA,1034,NA,7.666666667,27.1,NA,1184,1110,14,20
1302,9/28/2014,2014,F2LT-317,6C00012116,LxL,440,809,NA,NA,?,NA,1034,NA,59.33333333,41.43333333,NA,1168,1146,10,23
1303,9/28/2014,2014,F2LT-153,6C00012117,LxL,360,429,NA,NA,?,NA,1034,NA,44.66666667,37.7,NA,1404,1470,17,25
1304,9/28/2014,2014,F2LT-316,6C00012119,LxL,415,720,NA,NA,?,NA,1034,NA,65,44.06666667,NA,1141,1110,15,20
1305,9/28/2014,2014,F2LT-466,6C00012120,SxS,455,931,NA,NA,?,NA,1034,NA,36,57.7,NA,1023,1091,10,19
1306,9/28/2014,2014,F2LT-498,6C00012122,SxS,445,936,NA,NA,?,NA,1034,NA,14.2,52.4,NA,1410,1477,12,19
1307,9/28/2014,2014,F2LT-263,6C00012123,SxS,410,729,NA,NA,?,NA,1034,NA,33.66666667,52.66666667,NA,1102,1051,12,10
1308,9/28/2014,2014,F2LT-584,6C00012125,SxS,455,941,NA,NA,?,NA,1034,NA,15.2,52.18,NA,1410,1477,10,12
1309,9/28/2014,2014,F2LT-506,6C00012126,SxS,350,397,NA,NA,?,NA,1034,NA,10.4,51.72,NA,1102,1051,13,19
1310,9/28/2014,2014,F2LT-164,6C00012127,SxS,450,891,NA,NA,?,NA,1034,NA,28.2,53.4,NA,1450,1477,12,15
1311,9/28/2014,2014,F2LT-557,6C00012128,SxS,395,625,NA,NA,?,NA,1034,NA,47.33333333,59.83333333,NA,1102,1051,17,15
1312,9/28/2014,2014,F2LT-537,6C00012130,LxL,435,832,NA,NA,?,NA,1034,NA,31.4,43.8,NA,1145,1207,14,18
1313,9/28/2014,2014,F2LT-181,6C00012132,SxS,340,426,NA,NA,?,NA,1034,NA,4.5,41.45,NA,NA,NA,14,15
1314,9/28/2014,2014,F2LT-520,6C00012133,LxL,340,367,NA,NA,?,NA,1034,NA,21,36,NA,1168,1146,14,21
1315,9/28/2014,2014,F2LT-519,6C00012134,SxS,430,832,NA,NA,?,NA,1034,NA,39.8,61.44,NA,1102,1051,13,17
1316,9/28/2014,2014,F2LT-390,6C00012135,LxL,380,494,NA,NA,?,NA,1034,NA,26,36.44,NA,1141,1110,19,19
1317,9/28/2014,2014,F2LT-558,6C00012137,SxS,455,901,NA,NA,?,NA,1034,NA,40.4,60.12,NA,1101,1032,21,15
1318,9/28/2014,2014,F2LT-484,6C00012139,LxL,380,472,NA,NA,?,NA,1034,NA,23.6,39.32,NA,1168,1146,9,19
1319,9/28/2014,2014,F2LT-354,6C00012140,LxL,415,692,NA,NA,?,NA,1034,NA,23.4,33.56,NA,1184,1110,20,15
